"","year","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Antigua and Barbuda","Azerbaijan","Argentina","Australia","Austria","Bahamas","Bahrain","Bangladesh","Armenia","Barbados","Belgium","Belgium-Luxembourg","Bermuda","Bhutan","Bolivia (Plurinational State of)","Bosnia Herzegovina","Botswana","Brazil","Belize","Br. Indian Ocean Terr.","Solomon Isds","Br. Virgin Isds","Brunei Darussalam","Bulgaria","Myanmar","Burundi","Belarus","Cambodia","Cameroon","Canada","Cabo Verde","Cayman Isds","Central African Rep.","Sri Lanka","Chad","Chile","China","Christmas Isds","Cocos Isds","Colombia","Comoros","Mayotte","Congo","Dem. Rep. of the Congo","Cook Isds","Costa Rica","Croatia","Cuba","Cyprus","Czechoslovakia","Czechia","Benin","Denmark","Dominica","Dominican Rep.","Ecuador","El Salvador","Equatorial Guinea","Fmr Ethiopia","Ethiopia","Estonia","Falkland Isds (Malvinas)","Fiji","Finland","France","French Polynesia","Fr. South Antarctic Terr.","Djibouti","Gabon","Georgia","Gambia","State of Palestine","Germany","Fmr Dem. Rep. of Germany","Fmr Fed. Rep. of Germany","Ghana","Gibraltar","Kiribati","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guyana","Haiti","Honduras","China, Hong Kong SAR","Hungary","Iceland","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Côte d'Ivoire","Jamaica","Japan","Kazakhstan","Jordan","Kenya","Dem. People's Rep. of Korea","Rep. of Korea","Kuwait","Kyrgyzstan","Lao People's Dem. Rep.","Lebanon","Lesotho","Latvia","Liberia","Libya","Lithuania","Luxembourg","China, Macao SAR","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Mauritania","Mauritius","Mexico","Other Asia, nes","Mongolia","Rep. of Moldova","Montenegro","Montserrat","Morocco","Mozambique","Oman","Namibia","Nauru","Nepal","Netherlands","Neth. Antilles","Curaçao","Aruba","Saint Maarten","Bonaire","New Caledonia","Vanuatu","New Zealand","Nicaragua","Niger","Nigeria","Niue","Norfolk Isds","Norway","N. Mariana Isds","FS Micronesia","Marshall Isds","Palau","Pakistan","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Pitcairn","Poland","Portugal","Guinea-Bissau","Timor-Leste","Qatar","Romania","Russian Federation","Rwanda","Saint Barthélemy","Saint Helena","Saint Kitts and Nevis","Anguilla","Saint Lucia","Saint Pierre and Miquelon","Saint Vincent and the Grenadines","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Europe EFTA, nes","India","Singapore","Slovakia","Viet Nam","Slovenia","Somalia","South Africa","So. African Customs Union","Zimbabwe","Spain","South Sudan","Sudan","Fmr Sudan","Suriname","Swaziland","Sweden","Switzerland","Syria","Tajikistan","Thailand","Togo","Tokelau","Tonga","Trinidad and Tobago","United Arab Emirates","Tunisia","Turkey","Turkmenistan","Turks and Caicos Isds","Tuvalu","Uganda","Ukraine","TFYR of Macedonia","Fmr USSR","Egypt","United Kingdom","United Rep. of Tanzania","USA","US Misc. Pacific Isds","Burkina Faso","Uruguay","Uzbekistan","Venezuela","Wallis and Futuna Isds","Samoa","Yemen","Serbia and Montenegro","Zambia"
"1",1996,3.17246035009395,2.39919865140905,4.90836111180484,NA,2.34624153233625,5.08051816731448,3.33766341993671,2.1776003297442,3.37528469236707,3.18514538746933,1.7302297627142,2.99200806593396,3.7501612352347,2.86553466795314,3.59073428401594,3.09726571669482,NA,2.0516905289545,3.52321342875229,1.93884019279633,2.98485223007129,2.12847308021419,NA,2.80835435071332,2.69083870653278,3.21462693467661,2.79652261896398,2.89565277460381,4.27701776766476,2.28683404069665,2.58978483813739,3.33264964341678,2.20487542424468,1.96527942452679,3.6514271256803,2.91942904355954,2.14559580439787,2.76813073174758,3.9663153031428,2.40726678902607,3.23634531281027,3.81743255676525,1.77390715768534,2.41310838238374,1.34627710611965,4.13428641513641,2.50232292402844,NA,4.08637108143604,3.54063991279664,1.68502558453511,3.43234851507169,2.25363455447229,3.74876325872966,3.4019801869182,NA,1.65482616084075,3.1472085828021,2.05275886846871,3.50718700103415,2.70977916338764,4.5937480791094,3.01050828436083,2.55377114205274,NA,3.84580895208185,2.21245766506384,2.92773363792763,3.01022386747464,2.63313846745653,1.73162777360976,4.29976316182474,0.724887781453631,2.45720194570366,4.57320836046545,2.33776322838757,4.44296857351857,NA,1.6042035220326,NA,NA,3.82845935410635,3.07170829623109,1.81007506189139,2.67830917573188,4.08515353066951,2.13323101420331,NA,3.2339206286059,3.94404477035693,3.50112721531798,1.91941208983718,2.76896314391383,2.18208150605052,1.73499461357361,3.94776658840607,3.00007750989993,6.33260037986609,3.77655584236496,2.84562826821521,3.10272716996407,1.56979026497692,4.01737433814002,3.62594098053026,2.36627846924605,2.85610620337685,3.73382723996011,3.80186315501589,2.38732637092967,2.65001120394562,5.42574985117118,2.3592550527639,2.00022797844438,3.4733956077017,NA,4.05482112258808,3.78379096945656,4.95106379516502,2.74602767878898,NA,3.00786799593745,3.00780749862609,4.1391445983342,3.28289404145551,2.32066176850717,4.54195845939878,3.78810970394379,3.79575977539609,3.53086124168211,2.88298947192068,2.37239363135237,2.90640996730276,2.29605319643541,NA,2.94162428110114,2.78801397309792,2.95354291255612,5.60359511405975,NA,3.11726150111371,3.46015809222199,1.87567487603417,4.84869310412168,NA,5.25703171798185,NA,NA,4.29633389676242,1.81428305158104,2.94832742400637,3.0407818999245,4.38490047259354,6.27283250708917,1.06183977116921,0.887758101436528,4.5155590197388,1.57781589311041,2.18793454997376,2.29852217049572,1.50841065633922,2.84996629538043,4.34479051194314,3.92937973895192,3.43016807008963,3.5480292040706,3.15847821367868,2.57120189239768,1.94521269753983,2.48391655143773,2.24912600365082,0.733080404975162,5.09123914651235,2.28293443705855,4.04130160172672,4.07034414489647,NA,2.36137142202435,2.96505643410122,1.42683362634276,3.75492307801453,1.43570242261564,2.37021919264748,NA,3.03180459849782,6.26392839805052,3.22649364881225,NA,3.56825620577635,4.04986072816141,NA,2.52691227200003,4.20260774850285,2.11988652066522,3.19422553766678,2.0806201069521,2.45705535398992,NA,3.39474716508167,3.50727592262873,2.11205711646746,NA,NA,2.94602956706725,4.09407671468446,NA,2.34694623117691,2.14030426662979,5.82362837558659,4.4461262759766,2.63099439993226,2.86986382387511,1.27411018783867,2.76129998559581,3.9061366798579,6.11555853181971,2.94322082635278,2.25677525610961,4.22093493980851,2.46705852725653,1.92710450350611,4.27536946106683,2.84499160890859,2.40469636940427,NA,4.45976801702882,1.93839204916611,2.9635837689921,1.92356344215691,3.40471559573208,3.09225925020845,2.58152729450187,4.46814019544241,5.80884567540178,0.813835420496389,3.33542105314733,5.10853812670984,2.33228175591773,3.37976245078942
"2",1997,2.86438125713666,2.35235463406735,4.90908007838512,NA,2.3587227416516,5.12320107144856,3.26471657528205,3.63756806865457,3.33453179857392,3.16579811840875,1.68708907812921,3.53153789272658,3.93125430884984,3.07602707855349,2.79559202464964,2.8605449018978,NA,1.97031909249021,3.68717718890189,2.09994234924824,3.49909602061627,2.12211928729928,NA,2.80577150383662,3.09909508527645,3.0371049844816,2.90419015887335,2.82678012835156,4.68902878411924,2.34741277415385,2.80337803570274,4.04906283854814,3.07742860574903,2.56370842425807,4.04573579875976,2.86588481075868,3.05013198895247,2.98245997591069,4.0772207772213,2.69907522333762,3.77684462455832,4.07674740800699,1.7713837118365,2.66023422157947,2.26236118612113,4.14926584938105,2.7315707220187,NA,4.5276316053003,3.86506577843424,1.81224144309101,3.15836689619439,2.31976926222587,4.48084438209516,3.48397963535292,NA,1.72088176225546,4.07794309641923,2.00780732610691,3.10645875264889,2.90296415334365,4.67278269580813,3.29811917103675,3.28930454821263,NA,4.24701058425069,2.40938280581307,2.93720197574171,3.08326625310797,2.58726880770526,1.77736829096552,4.3077692306133,1.36712777997916,1.94893965506979,5.34983396197004,2.61036911247548,4.83655017152815,NA,1.63925270836173,NA,NA,3.93277324602855,2.85948513891121,1.98529140954265,2.5380609302428,3.92878928646421,2.24235214112073,NA,3.53467309532663,3.97885928365698,3.65637010769853,2.17102475067812,3.24331088689725,2.17845641155104,2.25975220899318,3.90117239711758,3.02856465069025,6.06967770877572,4.79004841827729,2.95186934837069,3.1867827340219,1.55971683785005,4.10629259468512,3.93410388259897,2.41348886438089,3.49240559618146,3.66376146369048,3.6455561771101,2.69120728977643,2.52844464988661,5.7860988061609,2.50203129950563,2.47064406717153,2.58650171371511,NA,2.95634615864672,3.34726369481265,4.70484896376449,2.52676133879109,NA,3.10999108003596,2.88496035027633,4.31104994477741,3.09984524094016,2.42756081875169,5.07977306078245,3.84296012487718,3.95582279036816,3.72366084483951,2.83676769296574,2.41917719821088,3.70871787272314,3.04428983834283,NA,2.60147628992871,2.83611980626632,3.14646790129813,5.77438022532772,NA,3.28837591853405,3.36303905002646,1.87921575636383,5.05396567764264,NA,5.43981163364494,NA,NA,4.28843912635349,2.76364583996655,2.9388474305072,3.03403399441182,4.62309298935403,6.33148582007161,0.965628512273582,1.31136725328884,4.45152159990387,1.99548513560847,2.00758730879155,2.52268945461763,2.30714256648875,2.85162163668893,3.81745677597937,3.75586861619277,3.78001464627678,3.71458567058468,3.55880315517774,2.73056987090849,1.89886482130336,2.48729306258357,3.25828275992551,0.773121560103968,5.22673202601474,2.33379520075103,4.22098495323589,3.63608801882308,NA,2.22692310945108,2.97910644194553,1.13349966350834,3.38995723973279,2.22989499326737,2.70575631648568,NA,2.8494033038705,6.37542434425091,3.1763613117481,NA,4.14548996029813,4.489676236956,NA,2.43028095930884,3.44261429234326,2.13456889736728,3.2740938877665,2.15043553572012,2.55160372855561,NA,3.01385145388658,3.94448864043823,2.04091211579091,NA,NA,3.15917461505325,4.25607219782204,NA,2.35755038030789,2.25209304535067,5.41851059278558,3.48295548282481,2.75837739518584,3.47979279913695,1.42464907734949,2.67991364241262,4.02519131167497,5.95101380712234,3.00189335742669,2.21081667517635,3.33557838982487,1.8910723070029,1.68604194677032,4.06155416967436,2.39781076190224,2.48445346961259,NA,4.08475462916974,1.95772746513265,3.44201661812803,1.91240182788918,2.48346929825284,3.97808265860036,2.65526531653944,4.58013570983325,5.64822281582007,1.25424379857957,3.20055705043534,5.18151047637359,2.25855183136456,4.59886927796203
"3",1998,2.69562554701916,2.56747741639588,4.96459913792841,NA,2.25104826966318,5.04605076415896,2.19761067487826,3.44973579527859,3.26588458921068,3.28043094858746,1.71196311781986,2.96484216389121,4.13350089020805,3.05038508939221,2.93687226575168,2.70709544730944,NA,1.91180892250777,3.20341394988533,2.2459805350822,3.34070710771227,2.18987901623376,NA,2.80387602987115,3.23020669912033,2.84325347925683,2.60154996722712,3.07562874349726,4.60666778010499,2.17361945043934,2.55185327205031,4.16901908418627,2.46640904246745,2.66149887120536,4.02509618221363,2.78785735772039,2.82387174374012,3.35412331638498,4.35214481300583,2.68897687693641,3.94099311681388,3.88215596793831,1.79430211633879,2.56989403725584,1.54890985967657,4.00867505388025,3.05084686027626,NA,4.24051896439337,4.20880243653022,2.22407187515991,3.33426616400827,2.49957748099887,4.30675424639965,3.19659731081763,NA,1.81880140848593,4.4313545212125,1.91833849165177,3.06650000970804,2.94241919595903,4.58694678777511,3.04727641068835,3.42602852797985,NA,4.73356719148765,2.31537646200327,3.61565630157524,3.04930364887331,2.73131013228117,1.81721737934529,3.826190151242,1.88709059365035,1.99164973390249,5.2701060562181,2.70836831894687,4.57744706270432,NA,1.71086287770555,NA,NA,4.10020289817203,2.61518343277271,2.09419434182685,2.41418886939488,3.9612537763431,2.46512254462029,NA,3.49656093379706,3.9575558766967,3.61299744895934,2.6274247030133,3.42865720918813,2.24172984052699,2.47867129378847,4.01429317254653,2.73024096794708,5.71535700050111,5.35218493469375,3.22917512328122,3.10647516730583,1.56867807772841,4.53294289348807,4.07276103429712,2.46552392539359,4.17820958716346,3.35824589318372,3.88536447631144,2.34027293503134,2.5183904899655,5.61068275669427,3.80403587211172,2.30711912207138,2.47389462537758,NA,2.77471047552187,3.7316787824441,4.8919757358519,2.56754699731352,NA,3.03608380547862,2.72727408129016,4.10910166951022,3.17702514487826,2.65924745528271,5.14389833457275,4.06809336747235,3.85738578557109,3.82932311732476,2.74653773473885,2.5394990820654,3.20621925120051,2.92973481240952,NA,1.821153347817,2.83215883925767,3.18851481344487,5.63257205797298,NA,3.20352795654703,2.99876781417077,1.91791983028498,5.19632919754713,NA,5.53227932014046,NA,NA,4.12907423639343,2.55931847558305,2.89786162995504,3.44487647574662,4.11322662149638,6.48502472239047,2.37358652334413,0.99415846361638,3.91020831384475,2.0878862934608,1.61277881020773,3.85596273753411,2.05467451447976,2.88395175251258,3.00559297194804,3.52176594707105,3.80181227474733,3.77647808827716,3.69308521164142,2.22318469816109,1.9343094033111,2.50900295968312,2.92435514793144,0.891092404579372,5.22392857818367,2.30066492439974,3.86770097471621,3.87042476161686,NA,2.25451076311311,2.92385255580229,1.87985865555163,3.72789205980296,2.14481027282239,2.85059717407885,NA,3.14665923211614,6.20517093991519,3.16087876576901,NA,4.11804604169448,4.27048235809113,NA,2.52892735753444,3.47308892113206,2.42300021644255,3.30833461949078,2.20392140051124,2.21537095165077,NA,2.86569286563858,3.71964721910001,2.03741548861291,NA,NA,3.09230866542978,4.11839612107286,NA,2.38630293739382,2.26258940840062,5.0513513077932,3.53363095675543,2.72645983446602,3.69562670453802,1.78353117821405,2.35905761545265,4.20332745285586,5.47543601036198,2.92753622340023,2.23307290717006,3.34148614034091,2.01520093412724,0.907619672868664,4.05495628748443,2.32449144118366,2.44640408442407,NA,3.71517923413533,1.96389066506717,3.38998745703134,1.95255331779457,2.55543297650813,4.28784295771064,2.6862652878295,4.30464662164267,5.16075560687602,1.05129264447878,2.77307627085221,5.14575584874539,2.14677235932445,4.33653573291983
"4",1999,2.97633294337597,2.51233602640063,4.98758477246646,NA,2.15609584019058,5.24747499123434,2.93593117039224,4.99466284917593,3.20123459309868,3.09513242563398,1.79179774610088,3.18762569743051,4.19736113667141,3.17529035371458,3.39043438990164,2.63781095278185,1.98667591536472,NA,2.86179590793404,3.22659417492596,3.50811531668836,2.52216735392225,NA,2.77938212679468,3.23068325960657,3.35484143120187,2.92708206533657,3.5232198507962,4.74749026370428,2.24003475082206,2.7014294091104,3.64036078718768,2.66505898231649,2.82550944694964,4.15919595752237,2.91551457502934,2.54336539898406,3.57718674158455,4.36135317542315,2.76789139285921,3.90976892266152,3.9047697082787,1.8234476357821,2.50112250825686,1.70954985730748,4.24391339975303,2.38379305206899,NA,4.2703700284788,4.5443487857653,2.26136447383953,4.1817067553305,2.53150149806591,4.17112727581158,3.18186682602232,NA,1.87645026188257,4.5076108638699,1.98261586300257,2.89269203343174,3.09283174749404,4.58297793267413,2.83967305857933,3.513516031123,NA,4.28413065433513,2.46250818089613,2.96765461231474,3.05021264245759,2.83254012716361,1.88094863133545,4.38130026074423,2.00716465125566,1.85175508123532,5.29145173979291,2.86129594299658,4.11860909464238,NA,1.78396292070112,NA,NA,4.049301317419,2.77745989116839,2.08661255355212,2.5335623759291,4.00258359681805,3.02327599156687,NA,3.28278389135413,3.84016543855767,3.77897576618958,2.97906489467958,3.11421594292258,2.26826646933222,2.65754690719404,4.05850480407069,2.69348180427211,5.89204980991626,5.80888721458911,3.46455989569575,3.24521198883007,1.58253360700846,4.41270098841114,4.276773942856,2.48891532452886,3.84056212965267,3.22747999093976,3.77382322005302,2.09512722357168,2.62605395397368,5.88781819191305,3.82774371385463,2.30185934563414,2.74775756415281,NA,3.07171233172501,3.75796450834453,5.14830220220741,2.50883496144386,2.55785597532405,2.98624583831228,2.80373591363564,4.20454121607732,3.35232292197193,2.67575047814145,4.94808945161428,4.06407193115528,3.71514104043009,3.82089223110973,2.80131918824638,2.62778745609716,3.16222661025073,2.51844506928253,NA,1.22176870790005,2.91938134313902,3.19100297005579,6.19417512113423,NA,3.29806320431008,3.02840223665034,1.95566091076179,5.4440401663216,NA,5.01706934651377,NA,NA,4.07251782513071,2.66910433855616,2.80387561297697,3.49111357589331,4.12184819516943,6.73745375455394,0.687275383620254,0.821135027702431,4.26396040378013,2.27290738385023,2.04742809435845,2.93840980838513,2.09856094892471,2.92229649860464,3.04409337491789,3.69655157528537,3.77685125381977,3.93442723791846,3.81951823833485,2.41675829434564,1.94707788942173,2.51909894143592,3.08486363188625,0.698427748415248,5.3420285090917,2.32817040187239,4.05700177576194,3.49735528553073,NA,2.25088192751435,3.34445906808765,2.01480309895941,3.64458991125821,2.27278671430501,3.43444150534677,NA,2.35940118322694,6.5971506239716,3.11675231049374,NA,4.0259448973883,3.39428830283284,NA,2.54554664241739,3.49800111765216,2.45743675719261,3.39253331149527,2.19082818945667,2.72191217184082,NA,2.89495185184312,3.91991563379974,2.02250215464022,NA,NA,3.54882183614246,3.94682196894252,NA,2.31622550650989,2.31329881525765,5.34671519968626,3.77373054676277,2.58030772942559,3.43319259524232,1.83457137950184,2.57614431104396,4.49397127754738,5.42077905317226,2.97692555913344,2.2418284324155,4.01958735761207,1.92868466896532,0.880151175425444,4.17239083871495,2.41899487236618,2.50138497652845,NA,3.91448697217996,2.11604628973921,3.4544126974456,1.99704513536226,2.91626544229701,4.29455443045686,2.66865637496491,4.3064913042798,5.716106707167,0.880353570095864,3.26968289464923,5.68094898830037,2.16232546545198,3.96742934550788
"5",2000,3.83156711483662,2.63275427499478,5.47841619292468,2.56791785306693,2.21347175904401,5.90929086410567,4.6626493856193,5.65503960651083,3.41949835898402,3.25648109990277,1.8216881739088,3.46145944352405,4.26995815318406,3.25335058133348,3.44093536903219,3.51781492274026,2.03504085103696,NA,3.43226468904278,2.89303140830733,3.763279306144,2.95007054666983,6.45657039025026,2.80410849069816,3.31495423689389,3.37888778155333,3.55527846298131,3.74938168534588,5.17755477022308,2.58669960647187,3.01341901918777,4.22387079883762,3.05180080407688,2.98129808725948,4.96690264470897,2.98733394141482,3.60629727393331,4.43804624922237,4.8103168895333,2.92807783689976,4.40068373727695,4.15370196120684,1.8484981568008,3.13741271415923,1.28638934075695,4.2771227485037,3.53042913949257,2.87129278384427,5.14094679290988,4.49664127480979,2.81474117371574,4.01345003797332,2.70744296719663,4.62184581884986,3.24819984757136,NA,1.94581833671474,4.53796477669216,2.10120660269534,3.01719272113959,3.30722624238416,5.03611314989814,3.17483768275429,3.97071667741828,NA,4.07836508060075,3.18560804612624,3.25023881047515,3.00564579831791,3.03876181993355,1.91731101079527,4.72179888524927,1.19410988470936,1.88490428119403,6.02686929048766,3.22547849995828,3.52334659609944,1.29731390727133,1.81082413930104,NA,NA,4.5749003054677,2.85603218314386,3.31450910773841,2.64556928972427,3.93402462234051,3.49692421046863,4.14218745277119,3.49450291082979,4.24564574811275,4.11165224423181,3.28088212363452,3.71582379469107,2.29852155982526,2.69275040474349,4.1987938710729,2.81602022880339,6.59221941405474,5.88475097716553,3.5706372908341,3.42481840699912,1.62788237211164,4.32611149752178,4.66533337134501,2.50553867164563,5.04475409438772,3.17680766347553,4.13862592946243,2.48757807774969,2.80296023812662,6.19258729167065,4.30611860770614,2.86453674945526,2.74938482280957,4.56206466925305,3.40291337496555,3.66446196157364,5.37468718840893,2.82337506401427,2.70752904124759,3.065645780589,3.32485915626878,4.60974362283125,3.43438697910093,2.94841862535304,5.21168651126628,4.56119743338597,3.84541096538796,3.99345065686033,2.98994224766377,2.72870856884188,3.57922637881277,2.84693847472729,NA,1.74838907533931,2.93159291179228,3.92736732483239,6.10554471132789,4.39179713726335,3.67490489953607,2.90012082817624,2.13083467311671,6.07931159810867,NA,5.60077543363487,NA,NA,4.78924727854057,2.76412602984622,2.89637782536819,3.74033082670722,4.9012265605223,7.35748682260078,2.55105741726224,1.4329710691549,5.02464274984326,1.86985919399844,2.70679302356721,2.95689089262767,2.60857752003337,3.01548583825437,3.11969596229431,4.15220753541031,4.93905866621956,4.11611833195612,3.93430871193574,1.95203926491063,2.04025909236526,2.51833382490637,3.72329676811569,3.8272206808868,5.50600195383541,2.39529242181726,4.19697407772972,3.80810443089792,NA,2.75924870690233,3.82206849084937,2.1107491386956,3.77736191953237,3.11546565137228,3.30893555326098,2.30384639381188,2.75869742594086,6.80783320410101,3.21138476893033,NA,4.57795947018311,3.86740487947001,NA,2.4746237338859,3.55411034724496,2.67693057589234,3.27847136855424,2.24050533717734,3.6122122725757,2.81464153161087,NA,3.7107093721969,2.06004651035445,NA,NA,4.71594435600711,4.54955607259402,3.91837250384052,2.52840303311069,2.4154573365695,5.79809809323008,4.20091332358326,2.54622228819011,3.77871166445479,1.56581722421486,2.61788191941867,5.22995880027243,5.72787700882681,2.88291366916702,2.27670371764304,4.88958804071548,2.55681004835087,1.30722635737193,3.72842288802209,2.54946280547123,2.75323712648037,NA,3.77635604721059,2.2620027576089,3.75674471496629,1.99086419937193,NA,4.44387250406589,2.84679590438825,4.10700352571847,6.19142552167442,1.75445640660319,4.19827380403029,5.78127824809177,2.23866075370579,4.33420014202938
"6",2001,3.2114059698366,2.75052821721065,5.25588716026654,2.67547978804706,2.46434376741112,6.25812047555704,5.31326583622038,6.16622704115944,3.45271102742209,3.28803069825452,1.83948921794162,3.99688067312861,4.27291968293381,3.29912926188669,3.2688759341246,3.79379898989875,2.07731671829966,NA,3.53774955747288,2.67787484176085,3.75118253583298,2.8662965404081,6.68181030707329,2.87918110507628,3.18063199924061,3.51898018401424,3.54436069729906,3.6796476444813,5.14569219027881,2.42699017810348,3.31999565819986,3.88537921135324,2.99432988599885,3.05626007870096,4.9655687912755,2.96065569491986,2.40618282167985,4.52442351540797,4.32401702143538,2.9470162442698,4.4187362270776,4.02189925982708,1.86651126903521,2.54435137142028,1.07404001172394,3.85162709138985,3.8563311003571,2.56485094867949,5.19211308704491,4.76231136766478,2.68727671203775,3.44681262528331,2.67617153332974,4.62402671168041,3.16656254677712,NA,2.02678735459787,4.33491242528679,2.11930267356828,2.80529052738591,3.17700634672831,4.81077127669402,2.87456816195225,4.64776754092637,NA,3.60932417996185,2.85086332679157,3.33209054190701,3.36371586668454,2.93983322830002,1.95836541083944,4.30800040002495,2.116937188134,2.54618084379388,6.03941262940228,3.50404649670956,2.99391081902961,1.41035821951292,1.85060259858739,NA,NA,4.4495982095047,4.0519425505099,4.63038975633519,2.55252423663501,3.86513732074717,3.13695778284258,3.59356027088256,3.14817416832614,4.35455680352398,4.04616738706975,3.10459613673575,3.50089479597891,2.27920716130253,2.59288866276495,4.18310774201573,2.78325551398649,6.38549702048064,5.99675287384111,3.74038239329785,3.33529022081223,1.61046680776613,4.2800799232504,4.6146558522717,2.48896607244131,4.94195299833225,2.68388387106031,3.92889959412512,2.41566316027228,2.74560714462531,6.06122146024326,4.48199798891793,2.88150448418984,2.63212225348817,3.67026519376739,3.33237444225891,3.94500019098592,5.42764741247104,2.89890540324985,2.68475994107681,3.07104719514226,3.67154314239922,4.75168040536352,3.32842207029428,2.94711799185278,4.91256020620076,3.94153893301467,3.76501704000112,3.95143916272989,2.99220955214706,2.63503315521743,3.48584709674883,2.83486514330754,NA,2.44959134637379,2.94034796858056,4.83731922043769,5.58637675036133,4.68909096401959,3.22416453295855,2.93566089644712,2.07280200167254,5.92073247684969,NA,5.72198188260506,NA,NA,5.41414351980452,3.17218452022712,2.99837430000068,3.58313170350483,4.46723765933277,7.30001747455439,2.9606010194977,1.17056662421799,4.88733322065723,1.7603055897028,2.85462828051211,3.41078524792499,2.12691400766162,3.03493487450714,2.98740780975187,4.01596150925922,4.98619593726621,4.06263727361648,3.81583641199542,1.76905938510586,2.11063024219643,2.55267206289931,3.71604183903408,2.85152050160247,5.36036272661532,2.33353769715858,4.20579273928067,3.66961129818952,NA,3.54530116453749,3.63568759043974,1.73068607567185,3.68652484048145,2.54887077143861,3.60678348978751,2.0812832162085,2.41314130416219,6.63764859345386,3.34161389403853,NA,4.46878669020378,3.38448636879505,NA,2.36000573206011,3.4388275713264,2.58355353301099,3.19591923822684,2.18174713943313,2.13943595702342,2.78249943202922,NA,4.54350890638327,2.00585898673717,NA,NA,5.16156648132917,4.82036816760213,4.29017304736509,2.35038210767819,2.43971691692667,5.42196604685237,4.24989798836073,2.5030218974768,3.73875454398059,2.22881285966748,3.1347877812347,4.84024915404054,5.41614842883949,2.76241433673216,2.26800465716406,5.53890978167293,2.37033340679297,2.75213592243268,3.54517218140074,2.66485528814521,2.70240790995317,NA,3.26440095171589,2.29616162656336,3.80483072438801,1.9603321933442,0.147863596602152,3.87696919867928,2.83102487526255,4.1211680811855,5.98649248633065,1.84244386735285,4.1307420098719,5.71861111125117,2.31973459664189,4.4864363345398
